type,geo_point_2d,city,name,clustergtfsid
stops,"45.17213,5.75712",Saint-Martin-d'Hères,Etienne Grappe,
stops,"45.17089,5.75848",Saint-Martin-d'Hères,Potié,
stops,"45.16821,5.76174",Saint-Martin-d'Hères,Croix du Pâtre,
stops,"45.17006,5.76398",Saint-Martin-d'Hères,Glaïeuls,
stops,"45.1989,5.71095",Grenoble,Cité Jean Macé,
stops,"45.19581,5.71288",Grenoble,Arago,
stops,"45.19155,5.71525",Grenoble,Gares,
stops,"45.19149,5.71514",Grenoble,Gares,
stops,"45.19068,5.71769",Grenoble,Félix Viallet,
stops,"45.19073,5.71847",Grenoble,Félix Viallet,
stops,"45.18399,5.73965",Grenoble,Auguste Ravier,
stops,"45.18378,5.73885",Grenoble,Auguste Ravier,
stops,"45.18388,5.74107",Grenoble,Clémenceau,
stops,"45.18115,5.74129",Grenoble,Edison,
stops,"45.17889,5.74249",Grenoble,Suzanne Noël - Les Bains,
stops,"45.17196,5.74543",Grenoble,Paul Cocat,
stops,"45.16899,5.74444",Grenoble,Léon Jouhaux,
stops,"45.16928,5.74462",Grenoble,Léon Jouhaux,
stops,"45.16666,5.74656",Saint-Martin-d'Hères,Pierre Loti,
stops,"45.16506,5.7491",Saint-Martin-d'Hères,Paul Eluard,
stops,"45.18977,5.72454",Grenoble,Victor Hugo,
stops,"45.18591,5.76032",Saint-Martin-d'Hères,Clinique Belledonne,
stops,"45.18598,5.76095",Saint-Martin-d'Hères,Clinique Belledonne,
stops,"45.18681,5.75723",Saint-Martin-d'Hères,Neyrpic - Belledonne,
stops,"45.18762,5.7526",Saint-Martin-d'Hères,Péri - Brossolette,
stops,"45.20682,5.66281",Sassenage,Place de la Libération,
stops,"45.2041,5.66524",Sassenage,Trefforine,
stops,"45.20183,5.66763",Sassenage,Pré Fleury,
stops,"45.20145,5.66791",Sassenage,Pré Fleury,
stops,"45.19957,5.66989",Sassenage,Les Pies,
stops,"45.19952,5.66985",Sassenage,Les Pies,
stops,"45.18849,5.7058",Grenoble,Berriat-Le Magasin,
stops,"45.18867,5.70591",Grenoble,Berriat-Le Magasin,
stops,"45.1849,5.70564",Grenoble,Cémoi,
stops,"45.18495,5.70573",Grenoble,Cémoi,
stops,"45.19892,5.711",Grenoble,Cité Jean Macé,
stops,"45.18828,5.719",Grenoble,Alsace-Lorraine,
stops,"45.20038,5.71123",Grenoble,Cité Jean Macé,
stops,"45.1973,5.74707",La Tronche,Hôpital Michallon,
stops,"45.19707,5.74784",La Tronche,Hôpital Michallon,
stops,"45.15449,5.73379",Eybens,Alpexpo,
stops,"45.15715,5.73384",Grenoble,Polesud - Alpexpo,
stops,"45.15422,5.73367",Eybens,Alpexpo,
stops,"45.15706,5.73368",Grenoble,Polesud - Alpexpo,
stops,"45.16022,5.69369",Seyssins,Seyssins Rondeau,
stops,"45.16036,5.69373",Seyssins,Seyssins Rondeau,
stops,"45.22745,5.66853",Saint-Égrève,Vence EcoParc,
stops,"45.22773,5.66846",Saint-Égrève,Vence EcoParc,
stops,"45.02219,5.64454",Le Gua,Le Gua Mairie,
stops,"45.02211,5.64457",Le Gua,Le Gua Mairie,
stops,"45.01679,5.6408",Le Gua,Les Rossets,
stops,"45.01657,5.64083",Le Gua,Les Rossets,
stops,"45.01277,5.61587",Le Gua,La Charrière,
stops,"45.01286,5.61595",Le Gua,La Charrière,
stops,"45.01439,5.61354",Le Gua,Les Faures,
stops,"45.01447,5.61372",Le Gua,Les Faures,
stops,"44.98916,5.62198",Le Gua,La Pierre,
stops,"44.98181,5.623",Miribel-Lanchâtre,Cassoulet,
stops,"44.98229,5.62309",Miribel-Lanchâtre,Cassoulet,
stops,"44.98074,5.62288",Miribel-Lanchâtre,Bayanne,
stops,"44.97996,5.62235",Miribel-Lanchâtre,Bayanne,
stops,"44.9747,5.62087",Miribel-Lanchâtre,Miribel,
stops,"44.97466,5.621",Miribel-Lanchâtre,Miribel,
stops,"45.2342,5.72564",Saint-Martin-le-Vinoux,Col de Clémencières,
stops,"45.08732,5.69015",Varces-Allières-et-Risset,Notre-Dame de Lachal,
stops,"45.08736,5.69011",Varces-Allières-et-Risset,Notre-Dame de Lachal,
stops,"45.08984,5.69258",Varces-Allières-et-Risset,Berliognière,
stops,"45.08998,5.6925",Varces-Allières-et-Risset,Berliognière,
stops,"45.20969,5.7612",Meylan,Grésivaudan,
stops,"45.08729,5.69415",Varces-Allières-et-Risset,Balzac,
stops,"45.23038,5.6835",Saint-Égrève,Pont de Vence,
stops,"45.23296,5.68577",Saint-Égrève,Visancourt,
stops,"45.22573,5.68641",Saint-Égrève,Muret,
stops,"45.08728,5.69421",Varces-Allières-et-Risset,Balzac,
stops,"45.08711,5.70253",Varces-Allières-et-Risset,Rozatière,
stops,"45.14834,5.7232",Échirolles,Antoine Polotti,
stops,"45.19195,5.77525",Gières,Universités - Biologie,
stops,"45.19243,5.6934",Fontaine,Curie - Vercors,
stops,"45.08706,5.70241",Varces-Allières-et-Risset,Rozatière,
stops,"45.08729,5.70779",Varces-Allières-et-Risset,Fontagneux,
stops,"45.08729,5.70786",Varces-Allières-et-Risset,Fontagneux,
stops,"45.08385,5.70458",Varces-Allières-et-Risset,Malissolles,
stops,"45.08396,5.7047",Varces-Allières-et-Risset,Malissolles,
stops,"45.18782,5.80781",Gières,Le Japin,
stops,"45.17204,5.76518",Saint-Martin-d'Hères,Les Alloves,
stops,"45.15327,5.7115",Échirolles,Monmousseau,
stops,"45.1812,5.72806",Grenoble,Gustave Rivet,
stops,"45.16799,5.72124",Grenoble,Massenet,
stops,"45.15355,5.71188",Échirolles,Monmousseau,
stops,"45.07834,5.70205",Varces-Allières-et-Risset,Le Gros Chêne,
stops,"45.07832,5.7021",Varces-Allières-et-Risset,Le Gros Chêne,
stops,"45.07466,5.69955",Vif,Le Refuge,
stops,"45.07462,5.69959",Vif,Le Refuge,
stops,"45.07061,5.69518",Vif,Rue de la Sacristie,
stops,"45.16707,5.75353",Saint-Martin-d'Hères,Zella Mehlis,
stops,"45.16143,5.74306",Eybens,Collège des Saules,
stops,"45.07081,5.69538",Vif,Rue de la Sacristie,
stops,"45.06914,5.69332",Vif,Ecole Reymure,
stops,"45.06908,5.69334",Vif,Ecole Reymure,
stops,"45.06663,5.69198",Vif,La Plaine,
stops,"45.17877,5.75075",Grenoble,Bon Pasteur,
stops,"45.19046,5.73662",Grenoble,Mutualité,
stops,"45.21027,5.78454",Meylan,Granier,
stops,"45.06686,5.69213",Vif,La Plaine,
stops,"45.17795,5.7517",Saint-Martin-d'Hères,Houille Blanche,
stops,"45.24016,5.68385",Saint-Égrève,Eglise,
stops,"45.2045,5.84416",Domène,René Cassin,
stops,"45.20424,5.84373",Domène,René Cassin,
stops,"45.06458,5.69127",Vif,Jacobins,
stops,"45.06442,5.69131",Vif,Jacobins,
stops,"45.1486,5.72251",Échirolles,Antoine Polotti,
stops,"45.15075,5.71561",Échirolles,Fernand Pelloutier,
stops,"45.14879,5.70172",Échirolles,Musée Géo Charles,
stops,"45.06228,5.69011",Vif,Le Petit Brion,
stops,"45.15627,5.75497",Eybens,Champ Fila,
stops,"45.14932,5.74122",Eybens,Les Ruires-Boétie,
stops,"45.15247,5.74848",Eybens,Odyssée,
stops,"45.15627,5.75505",Eybens,Champ Fila,
stops,"45.15941,5.76011",Poisat,Centre Socio-Culturel,
stops,"45.15084,5.71482",Échirolles,Fernand Pelloutier,
stops,"45.13775,5.74816",Bresson,Bresson Mairie,
stops,"45.06225,5.69018",Vif,Le Petit Brion,
stops,"45.06056,5.68779",Vif,Mas Garni,
stops,"45.14367,5.73288",Échirolles,Commanderie,
stops,"45.27636,5.61105",Veurey-Voroize,Les Marronniers,
stops,"45.27594,5.61",Veurey-Voroize,Les Marronniers,
stops,"45.20228,5.68619",Fontaine,La Sure,
stops,"45.1841,5.69716",Seyssinet-Pariset,Les Iles,
stops,"45.18417,5.69713",Seyssinet-Pariset,Les Iles,
stops,"45.21146,5.79145",Meylan,Les Béalières,
stops,"45.21334,5.78103",Meylan,Lycée du Grésivaudan,
stops,"45.06078,5.68819",Vif,Mas Garni,
stops,"45.16238,5.76305",Saint-Martin-d'Hères,Le Carina,
stops,"45.16235,5.76287",Saint-Martin-d'Hères,Le Carina,
stops,"45.18389,5.71174",Grenoble,Abbé Grégoire,
stops,"45.20511,5.68348",Sassenage,Chamechaude,
stops,"45.20504,5.6835",Fontaine,Chamechaude,
stops,"45.12151,5.68143",Claix,La Chièze,
stops,"45.12083,5.67593",Claix,La Ronzy,
stops,"45.20263,5.686",Fontaine,La Sure,
stops,"45.05794,5.68474",Vif,Allée des Granges,
stops,"45.20113,5.69021",Fontaine,Saint-Eynard,
stops,"45.2014,5.6899",Fontaine,Saint-Eynard,
stops,"45.05785,5.68478",Vif,Allée des Granges,
stops,"45.05691,5.68171",Vif,Z.A. des Speyres,
stops,"45.0569,5.68184",Vif,Z.A. des Speyres,
stops,"45.20065,5.75103",La Tronche,Vercors,
stops,"45.18245,5.72217",Grenoble,Marceau - Jardin des Vallons,
stops,"45.18263,5.72195",Grenoble,Marceau - Jardin des Vallons,
stops,"45.19479,5.7248",Grenoble,Veyret,
stops,"45.32189,5.74005",Proveysieux,Col de la Charmette,
stops,"45.17052,5.68071",Seyssinet-Pariset,Seyssinet Village,
stops,"45.18593,5.71744",Grenoble,Chorier - Condorcet,
stops,"45.18588,5.71725",Grenoble,Chorier - Condorcet,
stops,"45.20736,5.83392",Domène,Les Vernes,
stops,"45.20714,5.83398",Domène,Les Vernes,
stops,"45.15899,5.75955",Poisat,Centre Socio-Culturel,
stops,"45.14133,5.72057",Échirolles,Le Village,
stops,"45.21186,5.75637",Corenc,Montfleury,
stops,"45.20879,5.74934",Corenc,Croix de Montfleury,
stops,"45.21122,5.78722",Meylan,Malacher,
stops,"45.23012,5.68332",Saint-Égrève,Pont de Vence,
stops,"45.26824,5.61944",Veurey-Voroize,Les Echalières,
stops,"45.19195,5.77474",Gières,Universités - Biologie,
stops,"45.13887,5.71323",Échirolles,Denis Papin,
stops,"45.13825,5.71271",Échirolles,Denis Papin,
stops,"45.14483,5.70962",Échirolles,Auguste Ferrier,
stops,"45.15905,5.74558",Eybens,Val d'Eybens,
stops,"45.13582,5.71243",Échirolles,Gay Lussac,
stops,"45.23469,5.6874",Saint-Égrève,Cuvilleux,
stops,"45.1956,5.73009",Grenoble,Xavier Jouvin,
stops,"45.16358,5.75128",Saint-Martin-d'Hères,Le Marais,
stops,"45.13791,5.70227",Le Pont-de-Claix,L'Etoile,
stops,"45.07546,5.72739",Champ-sur-Drac,Stade Perrouault,
stops,"45.1464,5.70511",Échirolles,Bayard,
stops,"45.13786,5.70205",Le Pont-de-Claix,L'Etoile,
stops,"45.13547,5.70127",Le Pont-de-Claix,Clos Dominique,
stops,"45.12615,5.69832",Le Pont-de-Claix,Marcelline,
stops,"45.12549,5.69793",Le Pont-de-Claix,Marcelline,
stops,"45.14565,5.70465",Échirolles,Bayard,
stops,"45.15166,5.70689",Échirolles,Quinzaine,
stops,"45.13035,5.69975",Le Pont-de-Claix,L'Amphi,
stops,"45.12972,5.69932",Le Pont-de-Claix,L'Amphi,
stops,"45.15149,5.70664",Échirolles,Quinzaine,
stops,"45.11993,5.69255",Claix,Pompidou,
stops,"45.14603,5.70431",Échirolles,Bayard,
stops,"45.13581,5.70154",Le Pont-de-Claix,Clos Dominique,
stops,"45.14647,5.70177",Échirolles,Colonel Manhès,
stops,"45.17901,5.781",Gières,Roseraie,
stops,"45.1529,5.74902",Eybens,Odyssée,
stops,"45.14346,5.72313",Échirolles,Paul Langevin,
stops,"45.14327,5.72275",Échirolles,Paul Langevin,
stops,"45.19247,5.69968",Fontaine,Pont du Vercors,
stops,"45.20726,5.75533",Corenc,Le Cèdre,
stops,"45.20444,5.73759",La Tronche,Bastille,
stops,"45.19832,5.68145",Fontaine,Rue des Alpes,
stops,"45.1598,5.75735",Poisat,Robespierre,
stops,"45.26581,5.69975",Proveysieux,Le Bazeau,
stops,"45.20877,5.75903",Meylan,Jules Flandrin,
stops,"45.16051,5.68996",Seyssins,La Baume,
stops,"45.26982,5.61825",Veurey-Voroize,La Rive,
stops,"45.26943,5.61816",Veurey-Voroize,La Rive,
stops,"45.17591,5.69696",Seyssinet-Pariset,Beau Site,
stops,"45.2078,5.75673",Meylan,Le Cèdre,
stops,"45.20829,5.7578",Corenc,Jules Flandrin,
stops,"45.14936,5.74115",Eybens,Les Ruires-Boétie,
stops,"45.20997,5.76177",Corenc,Grésivaudan,
stops,"45.17051,5.68077",Seyssinet-Pariset,Seyssinet Village,
stops,"45.1478,5.71286",Échirolles,Paul Héroult,
stops,"45.19169,5.77029",Saint-Martin-d'Hères,Bibliothèques Universitaires,
stops,"45.11986,5.69267",Claix,Pompidou,
stops,"45.13808,5.74566",Bresson,Les Vignes,
stops,"45.14491,5.70975",Échirolles,Auguste Ferrier,
stops,"45.16946,5.72255",Grenoble,Clos d'Or,
stops,"45.17226,5.74478",Grenoble,Paul Cocat,
stops,"45.18434,5.76769",Saint-Martin-d'Hères,Champ Roman,
stops,"45.20137,5.83815",Domène,Domène Mairie,
stops,"45.17952,5.76358",Saint-Martin-d'Hères,Pierre Courtade,
stops,"45.19766,5.77588",Gières,Universités - IUT - UFRAPS,
stops,"45.18389,5.76816",Saint-Martin-d'Hères,Champ Roman,
stops,"45.18028,5.76626",Saint-Martin-d'Hères,Coli,
stops,"45.17992,5.76542",Saint-Martin-d'Hères,Coli,
stops,"45.0871,5.68587",Varces-Allières-et-Risset,Stendhal,
stops,"45.08685,5.68503",Varces-Allières-et-Risset,Stendhal,
stops,"45.24299,5.67118",Saint-Égrève,Karben,
stops,"45.24291,5.67138",Saint-Égrève,Karben,
stops,"45.24007,5.66683",Saint-Égrève,Cap 38,
stops,"45.23522,5.66953",Saint-Égrève,La Biolle - Gare,
stops,"45.2355,5.66988",Saint-Égrève,La Biolle - Gare,
stops,"45.23527,5.6715",Saint-Égrève,Saint Egrève Gare,
stops,"45.22268,5.684",Saint-Égrève,Belledonne,
stops,"45.22272,5.68403",Saint-Égrève,Belledonne,
stops,"45.21853,5.67991",Saint-Égrève,Les Glairaux,
stops,"45.21946,5.67963",Saint-Égrève,Les Glairaux,
stops,"45.14003,5.69852",Le Pont-de-Claix,Gendarmerie,
stops,"45.16113,5.74449",Eybens,Général de Gaulle,
stops,"45.1624,5.74402",Eybens,Général de Gaulle,
stops,"45.14791,5.75117",Eybens,Le Bourg,
stops,"45.14781,5.75116",Eybens,Le Bourg,
stops,"45.19505,5.72342",Grenoble,Le Rabot,
stops,"45.22352,5.68752",Saint-Égrève,Fiancey - Prédieu,
stops,"45.22339,5.68704",Saint-Égrève,Fiancey - Prédieu,
stops,"45.20888,5.79755",Meylan,Busserolles,
stops,"45.14548,5.72585",Échirolles,Guy Mocquet,
stops,"45.14511,5.72519",Échirolles,Guy Mocquet,
stops,"45.20969,5.66443",Sassenage,Le Gua,
stops,"45.20967,5.66695",Sassenage,L'Ovalie,
stops,"45.20971,5.66437",Sassenage,Le Gua,
stops,"45.15926,5.81904",Saint-Martin-d'Uriage,Le Maupas,
stops,"45.15886,5.81939",Saint-Martin-d'Uriage,Le Maupas,
stops,"45.23579,5.67155",Saint-Égrève,Saint Egrève Gare,
stops,"45.12742,5.69856",Le Pont-de-Claix,Irène Joliot-Curie,
stops,"45.128,5.69892",Le Pont-de-Claix,Irène Joliot-Curie,
stops,"45.21142,5.67271",Sassenage,Complexe Sportif,
stops,"45.20966,5.677",Sassenage,François Blumet,
stops,"45.2081,5.69661",Grenoble,Martyrs - Résistance,
stops,"45.20844,5.69644",Grenoble,Martyrs - Résistance,
stops,"45.20994,5.67673",Sassenage,François Blumet,
stops,"45.21136,5.67252",Sassenage,Complexe Sportif,
stops,"45.21784,5.69096",Saint-Martin-le-Vinoux,Collège Chartreuse,
stops,"45.19751,5.75366",La Tronche,Sablons,
stops,"45.19678,5.75299",La Tronche,Sablons,
stops,"45.17245,5.70632",Grenoble,Docteur Schweitzer,
stops,"45.1707,5.72722",Grenoble,Flaubert - Clos d'Or,
stops,"45.17188,5.72396",Grenoble,Stalingrad-Alliés,
stops,"45.17354,5.71805",Grenoble,Marché d'Intérêt National,
stops,"45.17471,5.7143",Grenoble,Alliés,
stops,"45.17304,5.71057",Grenoble,Lys Rouge,
stops,"45.17497,5.70521",Grenoble,Rosa Parks,
stops,"45.17968,5.70546",Grenoble,Vallier - Catane,
stops,"45.17967,5.7053",Grenoble,Vallier - Catane,
stops,"45.17511,5.70511",Grenoble,Rosa Parks,
stops,"45.17445,5.71408",Grenoble,Alliés,
stops,"45.17342,5.71808",Grenoble,Marché d'Intérêt National,
stops,"45.17153,5.72482",Grenoble,Stalingrad-Alliés,
stops,"45.17032,5.72808",Grenoble,Flaubert - Clos d'Or,
stops,"45.20826,5.70685",Saint-Martin-le-Vinoux,Saint-Martin-le-Vinoux Hôtel de Ville,
stops,"45.02463,5.6458",Le Gua,Les Saillants,
stops,"45.02451,5.64571",Le Gua,Les Saillants,
stops,"45.02792,5.65124",Vif,Le Pont de Genevrey,
stops,"45.02852,5.65171",Vif,Le Pont de Genevrey,
stops,"45.02988,5.65278",Vif,L'Usine Nord,
stops,"45.03,5.65281",Vif,L'Usine Nord,
stops,"45.03258,5.65578",Vif,Le Rif,
stops,"45.0323,5.65546",Vif,Le Rif,
stops,"45.03916,5.66118",Vif,La Grange,
stops,"45.03933,5.66127",Vif,La Grange,
stops,"45.04355,5.66449",Vif,Le Chalet,
stops,"45.04333,5.6644",Vif,Le Chalet,
stops,"45.04825,5.66746",Vif,La Cime du Bourg,
stops,"45.04812,5.66739",Vif,La Cime du Bourg,
stops,"45.05308,5.6766",Vif,Rivalta,
stops,"45.05301,5.67655",Vif,Rivalta,
stops,"45.05602,5.66847",Vif,Vif Mairie,
stops,"45.05583,5.669",Vif,Vif Mairie,
stops,"45.06461,5.67052",Vif,Les Garcins,
stops,"45.06315,5.66934",Vif,Les Garcins,
stops,"45.07039,5.67505",Varces-Allières-et-Risset,Pélissière,
stops,"45.07057,5.67506",Varces-Allières-et-Risset,Pélissière,
stops,"45.07167,5.6426",Saint-Paul-de-Varces,Saint-Paul-de-Varces Place,
stops,"45.07055,5.64494",Saint-Paul-de-Varces,La Croix,
stops,"45.0705,5.64492",Saint-Paul-de-Varces,La Croix,
stops,"45.07049,5.65062",Saint-Paul-de-Varces,La Garde,
stops,"45.07042,5.65059",Saint-Paul-de-Varces,La Garde,
stops,"45.07181,5.65496",Saint-Paul-de-Varces,La Bascule,
stops,"45.07174,5.65502",Saint-Paul-de-Varces,La Bascule,
stops,"45.07444,5.66002",Saint-Paul-de-Varces,Le Poulat,
stops,"45.07439,5.66012",Saint-Paul-de-Varces,Le Poulat,
stops,"45.07973,5.66297",Saint-Paul-de-Varces,Le Meinget,
stops,"45.07922,5.66282",Saint-Paul-de-Varces,Le Meinget,
stops,"45.19328,5.82041",Murianette,La Briot,
stops,"45.19299,5.81948",Murianette,La Briot,
stops,"45.20903,5.79525",Meylan,Norbert Ségard,
stops,"45.20928,5.79453",Meylan,Norbert Ségard,
stops,"45.24435,5.67492",Saint-Égrève,Rochepleine,
stops,"45.24459,5.67517",Saint-Égrève,Rochepleine,
stops,"45.18453,5.76746",Saint-Martin-d'Hères,Champ Roman,
stops,"45.15924,5.73249",Grenoble,Grand'place,
stops,"45.1589,5.73205",Grenoble,Grand'place,
stops,"45.14962,5.71167",Échirolles,Les Glières,
stops,"45.1497,5.7116",Échirolles,Les Glières,
stops,"45.18649,5.74435",Grenoble,Flandrin - Valmy,
stops,"45.18656,5.74436",Grenoble,Flandrin - Valmy,
stops,"45.18207,5.79269",Gières,Place de la République,
stops,"45.18209,5.79257",Gières,Place de la République,
stops,"45.15889,5.73182",Grenoble,Grand'place,
stops,"45.15923,5.73196",Grenoble,Grand'place,
stops,"45.17238,5.70678",Grenoble,Docteur Schweitzer,
stops,"45.17441,5.7083",Grenoble,Henri Dunant,
stops,"45.21732,5.68127",Saint-Égrève,Cap des H',
stops,"45.14694,5.75428",Eybens,Le Verderet,
stops,"45.14697,5.75434",Eybens,Le Verderet,
stops,"45.16518,5.74269",Eybens,Maisons Neuves,
stops,"45.16491,5.74252",Eybens,Maisons Neuves,
stops,"45.20076,5.74217",La Tronche,La Tronche Hôpital,
stops,"45.16475,5.74232",Eybens,Maisons Neuves,
stops,"45.20883,5.74926",Corenc,Croix de Montfleury,
stops,"45.18592,5.71403",Grenoble,Chorier - Saint-Bruno,
stops,"45.20976,5.66693",Sassenage,L'Ovalie,
stops,"45.20763,5.68023",Sassenage,Maladière,
stops,"45.27353,5.60481",Veurey-Voroize,Châtelard,
stops,"45.20793,5.75527",Corenc,Le Cèdre,
stops,"45.20783,5.75552",Corenc,Le Cèdre,
stops,"45.226,5.7842",Meylan,Croix de Cibeins,
stops,"45.22566,5.78461",Meylan,Croix de Cibeins,
stops,"45.1069,5.66532",Claix,Val d'Allières,
stops,"45.19727,5.6722",Fontaine,La Poya,
stops,"45.19708,5.67257",Fontaine,La Poya,
stops,"45.1972,5.67203",Fontaine,La Poya,
stops,"45.21705,5.68147",Saint-Égrève,Cap des H',
stops,"45.1621,5.71605",Grenoble,Verlaine,
stops,"45.16237,5.71617",Grenoble,Verlaine,
stops,"45.14744,5.74621",Eybens,L'Iliade,
stops,"45.14667,5.74481",Eybens,L'Iliade,
stops,"45.18743,5.73751",Grenoble,Grenoble Hôtel de Ville,
stops,"45.18754,5.73736",Grenoble,Grenoble Hôtel de Ville,
stops,"45.20558,5.68331",Sassenage,Chamechaude,
stops,"45.20116,5.7588",La Tronche,Carronnerie - Ile d'Amour,
stops,"45.20331,5.76211",Meylan,Plaine Fleurie,
stops,"45.21185,5.77457",Meylan,Faculté de Pharmacie,
stops,"45.21148,5.77387",Meylan,Faculté de Pharmacie,
stops,"45.20744,5.76805",Meylan,La Revirée,
stops,"45.2134,5.78085",Meylan,Lycée du Grésivaudan,
stops,"45.22276,5.79264",Meylan,La Détourbe,
stops,"45.22318,5.79315",Meylan,La Détourbe,
stops,"45.15942,5.73771",Grenoble,Raymond Chanas,
stops,"45.15968,5.73822",Grenoble,Raymond Chanas,
stops,"45.16967,5.68346",Seyssinet-Pariset,Cimetière,
stops,"45.17016,5.68682",Seyssinet-Pariset,Percevalière,
stops,"45.18078,5.69708",Seyssinet-Pariset,Seyssinet-Pariset Hôtel de Ville,
stops,"45.17084,5.69456",Seyssins,Grand Pré - Centre Sud,
stops,"45.18912,5.69409",Fontaine,Louis Maisonnat,
stops,"45.18906,5.69444",Fontaine,Louis Maisonnat,
stops,"45.18109,5.69707",Seyssinet-Pariset,Seyssinet-Pariset Hôtel de Ville,
stops,"45.17095,5.69462",Seyssinet-Pariset,Grand Pré - Centre Sud,
stops,"45.17027,5.6865",Seyssinet-Pariset,Percevalière,
stops,"45.19298,5.67786",Fontaine,Ancienne Mairie,
stops,"45.19272,5.67806",Fontaine,Ancienne Mairie,
stops,"45.18999,5.68237",Fontaine,Jean Prévost,
stops,"45.18955,5.68276",Fontaine,Jean Prévost,
stops,"45.18675,5.68707",Fontaine,Karl Marx,
stops,"45.18652,5.68729",Fontaine,Karl Marx,
stops,"45.18424,5.6919",Seyssinet-Pariset,Bergès - Vercors,
stops,"45.19235,5.68761",Fontaine,Fontaine Hôtel de Ville - La Source,
stops,"45.19212,5.68793",Fontaine,Fontaine Hôtel de Ville - La Source,
stops,"45.19589,5.69065",Fontaine,Place du Marché Cachin,
stops,"45.18587,5.75758",Saint-Martin-d'Hères,Neyrpic - Belledonne,
stops,"45.18591,5.75743",Saint-Martin-d'Hères,Neyrpic - Belledonne,
stops,"45.21484,5.68574",Saint-Martin-le-Vinoux,Louis Gagnière,
stops,"45.06067,5.66866",Vif,Uriol,
stops,"45.06063,5.66856",Vif,Uriol,
stops,"45.08501,5.66718",Varces-Allières-et-Risset,Chambord,
stops,"45.08518,5.66714",Varces-Allières-et-Risset,Chambord,
stops,"45.18502,5.73233",Grenoble,Chavant,
stops,"45.18482,5.73245",Grenoble,Chavant,
stops,"45.14938,5.69417",Échirolles,Drac,
stops,"45.14895,5.69397",Échirolles,Drac,
stops,"45.14583,5.69082",Échirolles,Comboire,
stops,"45.15464,5.68953",Seyssins,Hameau des Chaumières,
stops,"45.16632,5.69038",Seyssins,Le Prisme,
stops,"45.16639,5.69055",Seyssins,Le Prisme,
stops,"45.14861,5.67807",Seyssins,Henri Rey,
stops,"45.13594,5.8241",Vaulnaveys-le-Haut,La Tuilerie,
stops,"45.12942,5.67122",Claix,La Croix Rolland,
stops,"45.1292,5.67128",Claix,La Croix Rolland,
stops,"45.14876,5.67824",Seyssins,Henri Rey,
stops,"45.1547,5.68938",Seyssins,Hameau des Chaumières,
stops,"45.16636,5.69037",Seyssins,Le Prisme,
stops,"45.14002,5.67321",Claix,Col de Comboire,
stops,"45.14019,5.67315",Claix,Col de Comboire,
stops,"45.16281,5.68532",Seyssins,Parc François Mitterrand,
stops,"45.16287,5.6853",Seyssins,Parc François Mitterrand,
stops,"45.1613,5.68295",Seyssins,L'Agneau,
stops,"45.15899,5.68325",Seyssins,Beauvoir,
stops,"45.18259,5.73409",Grenoble,Driant,
stops,"45.18229,5.7341",Grenoble,Driant,
stops,"45.1558,5.68089",Seyssins,Seyssins Village,
stops,"45.20004,5.83528",Domène,Coubertin,
stops,"45.20003,5.83537",Domène,Coubertin,
stops,"45.16904,5.69208",Seyssinet-Pariset,Tuilerie,
stops,"45.16906,5.69215",Seyssins,Tuilerie,
