nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesxy,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025359,"Grenoble-Alpes Métropole",FRM38P38185013,,"GRENOBLE - Place André Malraux - CCI (CITIZ)",Voirie," Place André Malraux - CCI (CITIZ) 38000 GRENOBLE",38185,"5.729,45.18551",1,FRM38E381850132,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-05-13,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025522,"Grenoble-Alpes Métropole",FRM38P38485002,,"SEYSSINET-PARISET - Parking Lamartine",Voirie," Rue Lamartine  38170 SEYSSINET-PARISET",38485,"5.69592,45.17965",2,FRM38E384850022,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-01-25,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025516,"Grenoble-Alpes Métropole",FRM38P38317001,,"PONT-DE-CLAIX - Parking-Relais L'Etoile",Voirie,"PONT-DE-CLAIX - Parking-Relais L'Etoile",38317,"5.703982,45.13755",4,FRM38E383170014,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-01-24,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025504,"Grenoble-Alpes Métropole",FRM38P38185014,,"MEYLAN - Allée Des Amphores",Voirie,"MEYLAN - Allée Des Amphores",38185,"5.786497,45.21114",3,FRM38E381850141,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025497,"Grenoble-Alpes Métropole",FRM38P38120001,,"PALLUEL - Parking Le Fontanil Cornillon",Voirie," Rue des Mûriers 38120 PALLUEL",38170,"5.6607537,45.2541131",8,FRM38E381200013,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-30,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025495,"Grenoble-Alpes Métropole",FRM38P38185001,,"GRENOBLE - Place Jean Achard",Voirie,"GRENOBLE - Place Jean Achard",38185,"5.72939,45.18938",2,FRM38E381850012,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-03-19,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805025492,"Grenoble-Alpes Métropole",FRM38P38185008,,"GRENOBLE - Avenue Doyen Louis Weil - Gare Schuman",Voirie,"GRENOBLE - Avenue Doyen Louis Weil - Gare Schuman",38185,"5.71311,45.1918",1,FRM38E381850081,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024231,"Grenoble-Alpes Métropole",FRM38P38151001,,"ECHIROLLES - Parking Relais Échirolles - Gare",Voirie," Rue de Provence 38130 ECHIROLLES",38151,"5.7191342,45.1532227",6,FRM38E381510013,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-03,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024058,"Grenoble-Alpes Métropole",FRM38P38185004,,"GRENOBLE - Avenue Des Martyrs - CEA Cambridge",Voirie,"GRENOBLE - Avenue Des Martyrs - CEA Cambridge",38185,"5.704735,45.2022",1,FRM38E381850041,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-07-04,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805023872,"Grenoble-Alpes Métropole",FRM38P38185005,,"GRENOBLE - Rue Victor Lastella - Chambre des Métiers (CITIZ)",Voirie," Chambre des Métiers (CITIZ) 38000 GRENOBLE",38185,"5.705,45.1844",1,FRM38E381850053,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-05-06,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024059,"Grenoble-Alpes Métropole",FRM38P38179002,,"GIERES - Parking Relais Gières Plaine des Sports",Voirie," Rue des Glairons 38610 GIERES",38179,"5.7836658,45.1881051",6,FRM38E381790026,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-10,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024173,"Grenoble-Alpes Métropole",FRM38P38120001,,"PALLUEL - Parking Le Fontanil Cornillon",Voirie," Rue des Mûriers 38120 PALLUEL",38170,"5.6607537,45.2541131",8,FRM38E381200018,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-30,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024121,"Grenoble-Alpes Métropole",FRM38P38151001,,"ECHIROLLES - Parking Relais Échirolles - Gare",Voirie," Rue de Provence 38130 ECHIROLLES",38151,"5.7191342,45.1532227",6,FRM38E381510015,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-03,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024485,"Grenoble-Alpes Métropole",FRM38P38185019,,"GRENOBLE - Place Dr Léon Martin - Vaucanson",Voirie,"GRENOBLE - Place Dr Léon Martin - Vaucanson",38185,"5.727782,45.18818",3,FRM38E381850191,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-05,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024487,"Grenoble-Alpes Métropole",FRM38P38185019,,"GRENOBLE - Place Dr Léon Martin - Vaucanson",Voirie,"GRENOBLE - Place Dr Léon Martin - Vaucanson",38185,"5.727782,45.18818",3,FRM38E381850193,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-07-29,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024342,"Grenoble-Alpes Métropole",FRM38P38486001,,"SEYSSINS - Parking Le Prisme",Voirie," Allée Roger Rahon 38180 SEYSSINS",38486,"5.691263,45.165259",5,FRM38E384860012,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-12-20,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024335,"Grenoble-Alpes Métropole",FRM38P38120001,,"PALLUEL - Parking Le Fontanil Cornillon",Voirie," Rue des Mûriers 38120 PALLUEL",38170,"5.6607537,45.2541131",8,FRM38E381200015,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-30,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024336,"Grenoble-Alpes Métropole",FRM38P38524001,,"VARCES-ALLIERES-ET-RISSET - Le parking-relais du Grand Rochefort",Voirie," D1075 Le grand Rochefort 38760 VARCES-ALLIERES-ET-RISSET",38524,"5.6865667,45.1031403",4,FRM38E385240014,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-13,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024340,"Grenoble-Alpes Métropole",FRM38P38472001,,"SARCENAS - Parking Route du Charmant Som",Voirie,"445 Route du Charmant Som 38700 SARCENAS",38472,"5.7657409,45.2941808",2,FRM38E384720012,,14,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-01-19,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024739,"Grenoble-Alpes Métropole",FRM38P38151002,,"ECHIROLLES - Avenue de la République",Voirie," Avenue de la République 38130 ECHIROLLES",38151,"5.721625,45.139902",2,FRM38E381510021,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-07,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024761,"Grenoble-Alpes Métropole",FRM38P38545001,,"VIF - Parking du 8 mai 1945",Voirie," Avenue du 8 mai 1945 38450 VIF",38545,"5.677614,45.053347",2,FRM38E385450012,,14,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-02-24,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024589,"Grenoble-Alpes Métropole",FRM38P38516001,,"LA TRONCHE - Avenue De L'Obiou",Voirie,"LA TRONCHE - Avenue De L'Obiou",38516,"5.750434,45.19941",2,FRM38E385160014,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-05-11,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024591,"Grenoble-Alpes Métropole",FRM38P38317002,,"PONT-DE-CLAIX - Rue Stalingrad",Voirie," Rue Stalingrad 38800 PONT-DE-CLAIX",38317,"5.698552,45.123416",4,FRM38E383170023,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-07-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024592,"Grenoble-Alpes Métropole",FRM38P38317002,,"PONT-DE-CLAIX - Rue Stalingrad",Voirie," Rue Stalingrad 38800 PONT-DE-CLAIX",38317,"5.698552,45.123416",4,FRM38E383170024,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-07-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024594,"Grenoble-Alpes Métropole",FRM38P38317002,,"PONT-DE-CLAIX - Rue Stalingrad",Voirie," Rue Stalingrad 38800 PONT-DE-CLAIX",38317,"5.698552,45.123416",4,FRM38E383170022,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-07-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024595,"Grenoble-Alpes Métropole",FRM38P38317002,,"PONT-DE-CLAIX - Rue Stalingrad",Voirie," Rue Stalingrad 38800 PONT-DE-CLAIX",38317,"5.698552,45.123416",4,FRM38E383170021,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-07-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024603,"Grenoble-Alpes Métropole",FRM38P38474002,,"SASSENAGE - Parking Relais Engenieres",Voirie,"1 Rue des Engenières 38360 SASSENAGE",38474,"5.6597259,45.2210071",2,FRM38E384740021,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-02-13,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024605,"Grenoble-Alpes Métropole",FRM38P38179002,,"GIERES - Parking Relais Gières Plaine des Sports",Voirie," Rue des Glairons 38610 GIERES",38179,"5.7836658,45.1881051",6,FRM38E381790025,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-10,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024608,"Grenoble-Alpes Métropole",FRM38P38179002,,"GIERES - Parking Relais Gières Plaine des Sports",Voirie," Rue des Glairons 38610 GIERES",38179,"5.7836658,45.1881051",6,FRM38E381790023,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-10,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024609,"Grenoble-Alpes Métropole",FRM38P38179002,,"GIERES - Parking Relais Gières Plaine des Sports",Voirie," Rue des Glairons 38610 GIERES",38179,"5.7836658,45.1881051",6,FRM38E381790021,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-10,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024611,"Grenoble-Alpes Métropole",FRM38P38169001,,"FONTAINE - La Source : Avenue Aristide Briand",Voirie," Avenue Aristide Briand 38600 FONTAINE",38169,"5.68888,45.191096",2,FRM38E381690012,,25,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-12-06,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024612,"Grenoble-Alpes Métropole",FRM38P38169001,,"FONTAINE - La Source : Avenue Aristide Briand",Voirie," Avenue Aristide Briand 38600 FONTAINE",38169,"5.68888,45.191096",2,FRM38E381690011,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-12-06,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024614,"Grenoble-Alpes Métropole",FRM38P38185003,,"GRENOBLE - Rue Marceau - Bonne",Voirie,"GRENOBLE - Rue Marceau - Bonne",38185,"5.721397,45.1836",1,FRM38E381850031,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-06-26,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024615,"Grenoble-Alpes Métropole",FRM38P38474001,,"SASSENAGE - Place Jean Prevost",Voirie," Place Jean Prevost 38360 SASSENAGE",38474,"5.6610845,45.213772",3,FRM38E384740014,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-01-12,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024575,"Grenoble-Alpes Métropole",FRM38P38382001,,"SAINT-EGREVE - Espace Robert Fiat",Voirie,"9 Avenue de la Monta 38120 SAINT-EGREVE",38382,"5.68385091,45.23229388",1,FRM38E383820011,,25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-12-08,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024576,"Grenoble-Alpes Métropole",FRM38P38179001,,"GIERES - Rue De La Gare (CITIZ)",Voirie," Rue De La Gare (CITIZ) 38610 GIERES",38179,"5.784,45.18462",1,FRM38E381790011,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-06,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024578,"Grenoble-Alpes Métropole",FRM38P38185007,,"GRENOBLE - Rue Commandant Gilot - Dumont",Voirie,"GRENOBLE - Rue Commandant Gilot - Dumont",38185,"5.72151,45.1814",1,FRM38E381850071,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-04,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024582,"Grenoble-Alpes Métropole",FRM38P38185005,,"GRENOBLE - Rue Victor Lastella - Chambre des Métiers",Voirie,"GRENOBLE - Rue Victor Lastella - Chambre des Métiers",38185,"5.704011,45.1844",2,FRM38E381850052,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-05-06,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024620,"Grenoble-Alpes Métropole",FRM38P38474001,,"SASSENAGE - Place Jean Prevost",Voirie," Place Jean Prevost 38360 SASSENAGE",38474,"5.6610845,45.213772",3,FRM38E384740011,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-12-27,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024282,"Grenoble-Alpes Métropole",FRM38P38474001,,"SASSENAGE - Place Jean Prevost",Voirie," Place Jean Prevost 38360 SASSENAGE",38474,"5.6610845,45.213772",1,FRM38E384740012,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-12-10,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024273,"Grenoble-Alpes Métropole",FRM38P38185016,,"GRENOBLE - Place Saint-Bruno",Voirie,"GRENOBLE - Place Saint-Bruno",38185,"5.713633,45.186",1,FRM38E381850161,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-08,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024276,"Grenoble-Alpes Métropole",FRM38P38185013,,"GRENOBLE - Place André Malraux - CCI",Voirie,"GRENOBLE - Place André Malraux - CCI",38185,"5.729505,45.18551",2,FRM38E381850131,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-05,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024277,"Grenoble-Alpes Métropole",FRM38P38516001,,"LA TRONCHE - Avenue De L'Obiou",Voirie,"LA TRONCHE - Avenue De L'Obiou",38516,"5.750434,45.19941",2,FRM38E385160011,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-08-12,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024280,"Grenoble-Alpes Métropole",FRM38P38185019,,"GRENOBLE - Place Dr Léon Martin - Vaucanson",Voirie,"GRENOBLE - Place Dr Léon Martin - Vaucanson",38185,"5.727782,45.18818",3,FRM38E381850192,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2021-07-29,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024268,"Grenoble-Alpes Métropole",FRM38P38185021,,"GRENOBLE - Alpexpo - Rue Henri Barbusse",Voirie," Rue Henri Barbusse 38100 GRENOBLE",38185,"5.7356288,45.1566238",2,FRM38E381850212,,14,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-02,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024259,"Grenoble-Alpes Métropole",FRM38P38120001,,"PALLUEL - Parking Le Fontanil Cornillon",Voirie," Rue des Mûriers 38120 PALLUEL",38170,"5.6607537,45.2541131",8,FRM38E381200011,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-30,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024260,"Grenoble-Alpes Métropole",FRM38P38120001,,"PALLUEL - Parking Le Fontanil Cornillon",Voirie," Rue des Mûriers 38120 PALLUEL",38170,"5.6607537,45.2541131",8,FRM38E381200016,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2022-11-30,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024262,"Grenoble-Alpes Métropole",FRM38P38185005,,"GRENOBLE - Rue Victor Lastella - Chambre des Métiers",Voirie,"GRENOBLE - Rue Victor Lastella - Chambre des Métiers",38185,"5.704011,45.1844",2,FRM38E381850051,,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2019-07-01,,2023-03-17,
"Grenoble-Alpes Métropole",123456789,support@alizecharge.fr,"Bouygues E&S",support@alizecharge.fr,805024265,"Grenoble-Alpes Métropole",FRM38P38524001,,"VARCES-ALLIERES-ET-RISSET - Le parking-relais du Grand Rochefort",Voirie," D1075 Le grand Rochefort 38760 VARCES-ALLIERES-ET-RISSET",38524,"5.6865667,45.1031403",4,FRM38E385240011,,7.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"Accès libre",FALSE,"Mo-Su 00:00-23:59","Accessible mais non réservé PMR",xx,FALSE,Direct,0,2023-03-13,,2023-03-17,
